Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
03/01/2023,53069,9,Wahkiakum County,WA,96,2464,54.9,2455,56.7,2399,59.6,2303,61.9,1084,73.2,2287,51,2281,52.7,127,20.8,2238,55.6,2154,57.9,1027,69.3,1262,55.2,1262,55.3,1254,56,1225,56.9,1013,64.1,693,67.5,678,66.9,519,74.9,A,2,2,1,2,2,3,Non-metro,6,6,5,6,6,7,4,4,4,3,8,8,8,7,4488,4332,612,4027,3720,1481,804,18.6,799,19.8,782,21,511,34.5
03/01/2023,54007,9,Braxton County,WV,97.1,7063,50.6,7052,53.1,6923,56.8,6643,58.9,2506,75.8,6435,46.1,6427,48.4,356,17.7,6320,51.8,6071,53.8,2361,71.4,3319,51.6,3319,51.6,3303,52.3,3253,53.6,2570,63.6,1658,70.2,1194,46.5,861,51.9,B,5,5,5,6,6,7,Non-metro,5,5,5,6,6,7,8,8,8,7,8,8,8,7,13957,13287,2008,12194,11279,3306,1231,9.3,1227,10.1,1216,10.8,792,24
03/01/2023,37119,9,Mecklenburg County,NC,96.8,1100819,95,1095314,95,1048234,95,971871,95,198745,95,781063,70.3,778460,75.1,89160,48.2,744541,79.4,689300,80.9,144850,95,215226,27.6,215205,27.6,211431,28.4,201056,29.2,114191,36,55333,38.2,30703,26.9,15630,28.2,C,11,11,11,11,12,12,Metro,3,3,3,3,4,4,9,9,9,9,1,1,1,1,1110356,1037049,184970,937616,852079,127686,148502,14.3,145213,15.5,139565,16.4,51188,40.1
03/01/2023,45089,9,Williamsburg County,SC,93,20335,67,20313,70.5,19844,75,18816,77.8,5983,90.6,17937,59.1,17929,62.2,1281,27.6,17553,66.3,16648,68.9,5359,81.1,7917,44.1,7917,44.2,7904,45,7775,46.7,5949,58.4,3575,66.7,2038,34.3,1421,39.7,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,15,15,15,15,7,7,7,7,30368,28813,4642,26471,24171,6604,2044,7.1,2039,7.7,2015,8.3,1234,18.7
03/01/2023,28025,9,Clay County,MS,98.1,10720,55.5,10715,58.9,10514,63.4,9872,65.8,3179,87.1,9378,48.6,9378,51.5,694,21.6,9217,55.6,8684,57.9,2909,79.7,3766,40.2,3766,40.2,3763,40.8,3698,42.6,2976,54.5,1881,64.7,1096,36.8,779,41.4,C,9,10,9,10,10,11,Non-metro,5,6,5,6,6,7,11,11,11,10,7,7,7,6,19316,18206,3212,16575,14994,3649,928,5.1,928,5.6,917,6.1,614,16.8
03/01/2023,34017,9,Hudson County,NJ,94.1,694828,95,688276,95,653702,95,612339,95,84916,95,553481,82.3,549684,87.8,64208,71.1,520731,90.6,485476,90.6,69916,85.4,258315,46.7,257843,46.9,252843,48.6,242570,50,109222,62.4,50133,71.7,42250,38.7,23272,46.4,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,15,15,16,15,3,3,4,3,672391,626032,90356,574459,535676,81907,92593,14.8,89932,15.7,87206,16.3,20651,25.2
03/01/2023,UNK,9,Unknown County,VI,87.2,8887,,8876,,8767,,8508,,3172,,7515,,7509,,281,,7438,,7228,,2811,,3082,41,3082,41,3079,41.4,3050,42.2,2501,50,1627,57.9,506,20.2,355,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,261,,260,,162,
03/01/2023,31109,9,Lancaster County,NE,91,237066,74.3,234839,78.4,222016,81.9,203792,82.5,46759,95,220743,69.2,219574,73.3,28707,54.7,207995,76.8,190867,77.3,45265,95,134786,61.1,134696,61.3,131191,63.1,123966,64.9,70120,78.8,38480,85,47478,67.7,29789,77.4,B,7,7,8,7,7,8,Metro,3,3,4,3,3,4,8,8,8,8,4,4,4,4,319090,299366,52465,270955,246901,45902,65109,21.7,63650,23.5,61265,24.8,27710,60.4
03/01/2023,48419,9,Shelby County,TX,98.9,10880,43,10869,46.3,10741,51.3,10171,54.4,3170,69.9,9240,36.6,9237,39.3,567,11.9,9134,43.6,8670,46.3,2853,63,3203,34.7,3203,34.7,3198,35,3157,36.4,2617,49.1,1667,58.4,970,37.1,741,44.5,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,14,14,14,14,6,6,6,6,25274,23480,4770,20942,18710,4532,974,4.1,973,4.6,965,5.2,644,14.2
03/01/2023,06057,9,Nevada County,CA,97.7,74160,74.3,73609,77,71161,80,67249,81.2,25360,89.6,66566,66.7,66220,69.3,5689,44.8,64061,72,60531,73.1,23253,82.1,40963,61.5,40920,61.8,40417,63.1,39145,64.7,29265,74.8,18980,81.6,18385,62.8,13104,69,A,3,3,3,3,3,4,Non-metro,7,7,7,7,7,8,4,4,4,4,8,8,8,8,99755,95544,12707,88927,82837,28306,22650,23.7,22377,25.2,21923,26.5,13188,46.6
03/01/2023,28151,9,Washington County,MS,98.1,26869,61.2,26830,65.6,26073,71.7,24187,74,7006,95,23148,52.7,23141,56.6,2094,25.5,22587,62.1,21047,64.4,6491,88.6,9596,41.5,9596,41.5,9561,42.3,9309,44.2,7351,56.4,4269,65.8,2557,34.8,1744,40.9,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,15,15,7,7,7,7,43909,40901,8225,36376,32676,7324,2249,5.5,2244,6.2,2210,6.8,1326,18.1
03/01/2023,48305,9,Lynn County,TX,98.9,2725,45.8,2725,49.2,2680,54.9,2541,58.7,735,75.5,2384,40.1,2384,43,139,11.4,2353,48.2,2245,51.9,657,67.5,929,39,929,39,926,39.4,918,40.9,707,52.4,401,61,213,30.1,133,33.2,D,13,13,13,13,14,15,Metro,1,1,1,1,2,3,14,14,15,14,2,2,3,2,5951,5543,1214,4886,4329,974,207,3.7,204,4.2,201,4.6,114,11.7
03/01/2023,48301,9,Loving County,TX,98.9,43,25.4,43,27.2,43,30.9,41,34.2,12,52.2,32,18.9,32,20.3,2,5.3,32,23,30,25,9,39.1,8,25,8,25,8,25,8,26.7,6,28.6,2,22.2,2,33.3,1,50,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,1,1,1,1,5,5,5,5,169,158,38,139,120,23,3,1.9,3,2.2,3,2.5,2,8.7
03/01/2023,21053,9,Clinton County,KY,94.1,5035,49.3,5035,52.4,4987,57,4809,60.5,1577,78.1,4360,42.7,4360,45.3,180,10.8,4324,49.4,4180,52.6,1402,69.5,1762,40.4,1762,40.4,1757,40.6,1740,41.6,1395,55.1,865,61.7,479,34.3,341,39.4,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,15,15,15,14,7,7,7,6,10218,9617,1666,8746,7951,2018,464,4.8,462,5.3,459,5.8,303,15
03/01/2023,48325,9,Medina County,TX,98.9,33802,65.5,33688,69.4,32639,74,30353,76.3,8086,92.3,29266,56.7,29250,60.3,2690,30.8,28506,64.7,26560,66.8,7289,83.2,12678,43.3,12678,43.3,12552,44,12317,46.4,8804,58.4,4853,66.6,4220,47.9,2653,54.7,C,10,10,10,10,11,12,Metro,2,2,2,2,3,4,11,11,11,11,3,3,3,3,51584,48507,8732,44079,39775,8757,5206,10.7,5120,11.6,5013,12.6,2612,29.8
03/01/2023,47021,9,Cheatham County,TN,97.8,28509,70.1,28332,73.8,27608,78.7,25779,81.1,6568,95,24801,61,24729,64.4,2134,32.4,24176,68.9,22595,71.1,5891,93.2,11272,45.4,11263,45.5,11155,46.1,10796,47.8,7711,59.6,4133,70.2,3708,48.1,2374,57.4,B,6,6,6,7,7,8,Metro,2,2,2,3,3,4,7,7,7,7,3,3,3,3,40667,38385,6594,35078,31791,6318,4031,10.5,4002,11.4,3882,12.2,2043,32.3
03/01/2023,51045,9,Craig County,VA,78.2,1969,38.4,1969,40,1959,42.7,1896,44.8,746,60.2,1707,33.3,1707,34.7,55,8,1701,37.1,1652,39,669,54,163,9.5,163,9.5,162,9.5,160,9.7,132,11.3,81,12.1,72,54.5,55,67.9,A,1,1,1,1,1,2,Metro,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5131,4921,689,4591,4232,1239,95,1.9,94,2,94,2.2,69,5.6
03/01/2023,28029,9,Copiah County,MS,98.1,17870,63.7,17858,67.6,17375,72.5,16052,74,4641,90.4,15802,56.3,15800,59.8,1495,31.8,15412,64.3,14305,65.9,4292,83.6,6684,42.3,6684,42.3,6647,43.1,6463,45.2,4882,57.7,2844,66.3,2101,43,1408,49.5,D,14,14,14,14,15,16,Metro,2,2,2,2,3,4,15,15,15,15,3,3,3,3,28065,26401,4702,23954,21699,5133,1985,7.5,1968,8.2,1937,8.9,1151,22.4
03/01/2023,20041,9,Dickinson County,KS,93.9,12835,69.5,12797,73.4,12426,78.9,11606,81.8,3587,95,11170,60.5,11152,63.9,973,29.8,10857,68.9,10179,71.8,3282,87.6,4980,44.6,4980,44.7,4935,45.5,4793,47.1,3594,57.5,2158,65.8,1865,51.9,1332,61.7,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,3,3,3,3,7,7,7,7,18466,17446,3266,15756,14180,3748,1944,11.1,1924,12.2,1883,13.3,1152,30.7
03/01/2023,48143,9,Erath County,TX,98.9,18479,43.3,18462,45.8,18143,49.2,17322,51.1,5025,80.3,16305,38.2,16296,40.5,939,14.6,16066,43.6,15357,45.3,4630,74,6111,37.5,6111,37.5,6092,37.9,6021,39.2,4565,52.8,2869,62,1907,41.8,1371,47.8,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,42698,40280,6411,36860,33869,6256,2086,5.2,2083,5.7,2057,6.1,1254,20
03/01/2023,19107,9,Keokuk County,IA,97.3,5223,51,5216,54.1,5133,59,4958,62.9,1989,88,4898,47.8,4897,50.8,238,13.6,4820,55.4,4659,59.1,1876,83,2723,55.6,2723,55.6,2710,56.2,2672,57.4,2194,68.9,1445,77,1210,55.2,908,62.8,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,4,4,4,3,8,8,8,7,10246,9636,1752,8707,7884,2259,1300,13.5,1292,14.8,1276,16.2,882,39
03/01/2023,39145,9,Scioto County,OH,98.6,43862,58.2,43773,61.7,43028,66.5,40854,69.2,11952,85.2,39330,52.2,39268,55.3,2454,20.6,38703,59.8,36814,62.4,10927,77.9,17313,44,17312,44.1,17255,44.6,16921,46,12033,57.5,7177,65.7,5500,45.7,3837,53.5,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,15,15,15,7,7,7,7,75314,70978,11941,64740,59037,14030,6577,9.3,6565,10.1,6493,11,3834,27.3
03/01/2023,06033,9,Lake County,CA,97.7,43726,67.9,43643,72,42544,77,40270,79.3,13296,89.5,39288,61,39247,64.8,2772,28.2,38436,69.6,36475,71.9,12258,82.6,20524,52.2,20523,52.3,20447,53.2,20024,54.9,14655,64.5,8821,72,6555,44.7,4575,51.9,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,16,16,16,15,8,8,8,7,64386,60589,9831,55218,50758,14849,6628,10.9,6603,12,6507,12.8,3886,26.2
03/01/2023,31085,9,Hayes County,NE,91,243,26.4,,,,,,,,,243,26.4,242,28.6,17,12.1,233,30.3,225,31.9,87,33.7,145,59.7,145,59.9,142,60.9,140,62.2,101,68.7,67,77,47,46.5,35,52.2,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,4,4,4,3,8,8,8,7,922,847,141,769,706,258,66,7.8,61,7.9,60,8.5,36,14
03/01/2023,18159,9,Tipton County,IN,98.5,7726,51,7707,53.8,7555,57.2,7211,59.8,2606,80.5,7139,47.1,7135,49.8,411,18.1,7020,53.2,6724,55.7,2477,76.5,3567,50,3567,50,3559,50.7,3480,51.8,2755,62.7,1777,71.7,1257,45.6,967,54.4,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,15148,14337,2273,13203,12064,3239,1193,8.3,1191,9,1173,9.7,804,24.8
03/01/2023,72033,9,Catano Municipio,PR,97.8,18880,81.7,18854,84.7,17526,85,15964,84.9,3876,79.5,17488,75.6,17480,78.5,2595,75.1,16333,79.2,14885,79.1,3595,73.7,11121,63.6,11121,63.6,11065,67.7,10135,68.1,5576,76.4,2815,78.3,2291,41.1,1329,47.2,D,15,15,16,15,15,15,Metro,3,3,4,3,3,3,16,16,16,15,4,4,4,3,23121,22262,3455,20620,18807,4878,1918,8.6,1907,9.2,1879,10,920,18.9
03/01/2023,31087,9,Hitchcock County,NE,91,,,,,,,,,,,975,35.3,975,37.3,38,7.9,961,40.7,937,43.9,455,62.2,546,56,546,56,545,56.7,543,58,468,66.8,337,74.1,217,46.4,173,51.3,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,8,8,8,7,8,8,8,7,2762,2613,478,2364,2135,731,223,8.5,222,9.4,221,10.4,155,21.2
03/01/2023,17091,9,Kankakee County,IL,97.9,63968,58.2,63810,61.7,61809,65.7,57953,68.1,16310,85.7,59413,54.1,59329,57.4,5366,29.4,57539,61.1,53963,63.4,15483,81.4,30893,52,30893,52.1,30665,53.3,29699,55,20989,69,12227,79,11646,55.5,7921,64.8,C,10,10,9,10,10,12,Metro,2,2,1,2,2,4,12,12,12,11,4,4,4,3,109862,103433,18272,94109,85161,19031,13405,13,13295,14.1,13061,15.3,7504,39.4
03/01/2023,18013,9,Brown County,IN,98.5,9060,60,9013,62.2,8820,65.4,8477,67.9,3242,84.6,8094,53.6,8078,55.8,459,22.9,7919,58.7,7619,61,2949,76.9,4519,55.8,4519,55.9,4483,56.6,4379,57.5,3502,66.8,2225,75.4,1798,51.3,1313,59,A,2,2,1,2,2,3,Metro,2,2,1,2,2,3,4,4,4,3,4,4,4,3,15092,14487,2001,13481,12486,3833,1897,13.1,1876,13.9,1852,14.8,1191,31.1
03/01/2023,39079,9,Jackson County,OH,98.6,17006,52.5,16986,56.1,16607,60.8,15710,63.7,4970,86.9,15898,49,15892,52.5,1167,20.8,15565,57,14725,59.7,4693,82.1,7850,49.4,7850,49.4,7809,50.2,7665,52.1,5709,64.1,3400,72.4,2612,45.8,1772,52.1,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,11,12,12,11,7,8,8,7,32413,30283,5614,27310,24669,5718,2647,8.7,2631,9.6,2610,10.6,1562,27.3
03/01/2023,40031,9,Comanche County,OK,93.8,95597,79.2,95402,84.8,92562,91.4,86398,93.6,18022,95,80637,66.8,80575,71.6,7216,35.8,78408,77.4,73359,79.5,14544,93.3,28684,35.6,28683,35.6,28423,36.3,27596,37.6,17204,56.3,9488,65.2,7744,45,4972,52.4,D,15,15,14,15,15,16,Metro,3,3,2,3,3,4,14,14,14,15,2,2,2,3,120749,112466,20143,101253,92323,15594,11923,10.6,11826,11.7,11607,12.6,5686,36.5
03/01/2023,22055,9,Lafayette Parish,LA,96.9,142011,58.1,141660,62.2,137836,67.1,128665,69,30011,89.2,126117,51.6,125970,55.3,10747,26,123138,60,115223,61.8,28323,84.2,53674,42.6,53670,42.6,53313,43.3,51813,45,35658,60.8,20755,73.3,14652,41.1,10017,48.3,C,10,10,9,10,10,12,Metro,2,2,1,2,2,4,11,11,11,11,3,3,3,3,244390,227904,41312,205285,186592,33640,15815,6.9,15656,7.6,15352,8.2,8197,24.4
03/01/2023,55051,9,Iron County,WI,96.7,4402,77.4,4392,79.7,4299,83.2,4123,85.3,1812,95,3938,69.2,3934,71.4,244,35.9,3851,74.5,3690,76.4,1686,92.5,1995,50.7,1995,50.7,1982,51.5,1931,52.3,1641,58.4,1132,67.1,915,55.8,707,62.5,A,3,3,2,3,3,4,Non-metro,7,7,6,7,7,8,4,4,4,3,8,8,8,7,5687,5511,680,5170,4831,1823,1007,18.3,1000,19.3,986,20.4,667,36.6
03/01/2023,22043,9,Grant Parish,LA,96.9,11152,49.8,11141,52.8,11026,57.2,10618,60,2625,75.5,9923,44.3,9919,47,418,12.3,9830,51,9501,53.7,2471,71.1,4049,40.8,4049,40.8,4037,41.1,4003,42.1,2392,49.3,1399,56.6,738,30.9,519,37.1,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,22389,21110,3411,19273,17699,3475,988,4.7,983,5.1,976,5.5,433,12.5
03/01/2023,38025,9,Dunn County,ND,92.7,1431,32.3,1419,34.7,1373,37.7,1329,40.1,470,65.8,1184,26.8,1183,29,56,7.3,1158,31.8,1127,34,402,56.3,516,43.6,516,43.6,509,44,501,44.5,389,55,261,64.9,173,44.5,135,51.7,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,7,7,7,6,7,7,7,6,4424,4086,772,3645,3314,714,256,6.3,255,7,248,7.5,152,21.3
03/01/2023,06047,9,Merced County,CA,97.7,168854,60.8,168368,65.7,160359,71.5,144419,73.5,28599,90.4,134236,48.3,133986,52.3,18471,30.8,127859,57,115515,58.8,24399,77.1,59338,44.2,59273,44.2,58758,46,55926,48.4,31728,60.4,16657,68.3,12768,40.2,8032,48.2,D,13,14,14,14,14,15,Metro,1,2,2,2,2,3,15,15,15,15,3,3,3,3,277680,256412,59961,224366,196451,31636,21297,8.3,21218,9.5,20517,10.4,8890,28.1
03/01/2023,21105,9,Hickman County,KY,94.1,1910,43.6,1909,45.6,1883,48.5,1803,50.4,739,63.9,1694,38.7,1693,40.4,93,15.2,1669,43,1600,44.7,680,58.8,810,47.8,810,47.8,808,48.4,793,49.6,671,58,475,69.9,308,45.9,252,53.1,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,7,7,7,7,7,7,7,7,4380,4187,610,3882,3577,1156,327,7.8,326,8.4,322,9,230,19.9
03/01/2023,13095,9,Dougherty County,GA,88.8,51995,59.1,51915,63.2,50353,68.1,46883,69.8,12901,88.9,45051,51.2,45025,54.8,4054,27.1,43837,59.3,40971,61,11968,82.5,19791,43.9,19791,44,19617,44.7,19098,46.6,14281,61.5,8473,70.8,6104,42.7,4213,49.7,D,14,14,13,14,14,16,Metro,2,2,1,2,2,4,15,15,15,15,3,3,3,3,87956,82136,14967,73931,67169,14508,6799,8.3,6707,9.1,6558,9.8,3692,25.4
03/01/2023,48243,9,Jeff Davis County,TX,98.9,1340,58.9,1337,59.6,1307,58.9,1235,58.3,491,60.5,1170,51.5,1169,52.1,86,68.8,1147,51.7,1083,51.1,443,54.6,590,50.4,590,50.5,588,51.3,570,52.6,468,60.9,297,67,248,53,177,59.6,C,10,10,12,10,10,10,Non-metro,6,6,8,6,6,6,12,12,12,11,8,8,8,7,2274,2244,125,2218,2119,812,221,9.8,221,10,220,10.4,138,17
03/01/2023,24037,9,St. Mary's County,MD,98.2,88182,77.7,87637,82.4,83915,87.6,77402,89.6,15980,95,78158,68.9,77831,73.2,9222,46.2,74476,77.7,68609,79.4,14446,95,40222,51.5,40192,51.6,39504,53,37529,54.7,23684,68.5,11481,79.5,12674,53.5,7166,62.4,B,7,7,7,7,7,8,Metro,3,3,3,3,3,4,8,8,8,7,4,4,4,3,113510,106387,19959,95794,86428,15196,18048,17,17650,18.4,16983,19.6,6683,44
03/01/2023,22025,9,Catahoula Parish,LA,96.9,4650,49,4648,51.9,4592,56,4375,58.5,1505,88.5,3978,41.9,3978,44.4,220,14.9,3939,48,3758,50.2,1320,77.6,1586,39.9,1586,39.9,1583,40.2,1549,41.2,1312,53.2,854,64.7,391,29.8,280,32.8,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,15,15,14,6,7,7,6,9494,8963,1481,8199,7482,1700,349,3.9,349,4.3,344,4.6,232,13.6
03/01/2023,22079,9,Rapides Parish,LA,96.9,77293,59.6,77116,63.7,75280,69.3,70332,72,19780,91.1,66874,51.6,66829,55.2,5376,23.1,65495,60.3,61453,62.9,18366,84.6,27582,41.2,27579,41.3,27363,41.8,26666,43.4,20074,56.2,11992,65.3,7926,39.5,5377,44.8,D,14,14,13,14,14,16,Metro,2,2,1,2,2,4,15,15,15,15,3,3,3,3,129648,121023,23286,108598,97737,21708,8219,6.8,8166,7.5,8001,8.2,4552,21
03/01/2023,18147,9,Spencer County,IN,98.5,10432,51.4,10406,54.2,10169,58.2,9655,60.8,3307,81.6,9485,46.8,9476,49.4,665,20.1,9271,53,8811,55.4,3084,76.1,4852,51.2,4851,51.2,4804,51.8,4669,53,3608,62.2,2199,71.3,1762,48.8,1259,57.3,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,20277,19201,3311,17483,15890,4052,1972,10.3,1959,11.2,1911,12,1211,29.9
03/01/2023,20157,9,Republic County,KS,93.9,2575,55.5,2574,59,2539,64.1,2445,67.2,1058,82.1,2415,52.1,2414,55.3,116,16,2384,60.2,2298,63.2,1011,78.4,1266,52.4,1266,52.4,1262,52.9,1248,54.3,1034,65.2,735,72.7,450,43.5,363,49.4,A,2,2,1,2,2,3,Non-metro,6,6,5,6,6,7,4,4,4,3,8,8,8,7,4636,4362,726,3963,3636,1289,509,11.7,506,12.8,500,13.8,346,26.8
03/01/2023,02198,9,Prince of Wales-Hyder Census Area,AK,97.4,3732,60.2,3715,63.2,3544,67,3263,67.7,894,79.5,3390,54.7,3379,57.5,417,39.5,3219,60.8,2962,61.4,816,72.5,1895,55.9,1895,56.1,1880,58.4,1738,58.7,1149,67.3,602,73.8,642,55.9,379,63,D,14,14,14,14,14,15,Non-metro,6,6,6,6,6,7,16,16,16,15,8,8,8,7,6203,5876,1055,5292,4821,1125,694,11.8,691,13.1,668,13.9,339,30.1
03/01/2023,31127,9,Nemaha County,NE,91,3640,52.2,,,,,,,,,3616,51.9,3606,55.3,340,30.7,3478,58.9,3266,60.3,1131,79.7,2139,59.2,2139,59.3,2110,60.7,2063,63.2,1549,78,1022,90.4,841,54.3,605,59.2,B,6,6,6,6,6,7,Non-metro,6,6,6,6,6,7,8,8,8,8,8,8,8,8,6972,6523,1109,5902,5414,1419,937,14.4,924,15.7,913,16.9,562,39.6
03/01/2023,22121,9,West Baton Rouge Parish,LA,96.9,16157,61.1,16100,65.4,15602,70.5,14459,72,3255,86.2,14570,55.1,14553,59.1,1356,30,14186,64.1,13197,65.7,3184,84.3,6189,42.5,6189,42.5,6132,43.2,5954,45.1,4340,61.2,2347,73.7,1809,41.7,1185,50.5,C,10,10,10,10,11,12,Metro,2,2,2,2,3,4,11,11,11,11,3,3,3,3,26465,24617,4523,22146,20094,3775,1797,7.3,1793,8.1,1769,8.8,950,25.2
03/01/2023,UNK,9,Unknown County,NV,95.1,145590,,145181,,142488,,136774,,24571,,96753,,96527,,4653,,94831,,91874,,17439,,30157,31.2,30155,31.2,29922,31.6,29493,32.1,22110,50.8,14635,83.9,3497,15.8,2280,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10601,,10415,,10163,,4040,
03/01/2023,28007,9,Attala County,MS,98.1,11644,64.1,11631,68.4,11338,74.5,10584,77.6,3428,95,10207,56.2,10204,60,869,25.8,9954,65.4,9335,68.4,3183,90,4152,40.7,4152,40.7,4122,41.4,4046,43.3,3262,56.5,2073,65.1,1077,33,792,38.2,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,15,15,15,15,7,7,7,7,18174,17015,3373,15211,13642,3537,981,5.8,976,6.4,969,7.1,625,17.7
03/01/2023,28137,9,Tate County,MS,98.1,14998,53,14953,56.1,14571,60.1,13669,62.4,4154,85.4,13173,46.5,13166,49.4,1107,23.4,12834,52.9,12059,55,3772,77.6,5009,38,5009,38,4981,38.8,4857,40.3,3861,51.8,2378,63,1291,33.4,927,39,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,10,10,11,10,2,2,3,2,28321,26636,4727,24263,21909,4863,1187,4.5,1187,4.9,1173,5.4,727,14.9
03/01/2023,38101,9,Ward County,ND,92.7,41608,61.5,41307,66.1,39944,70.9,37681,73.1,8496,95,36139,53.4,36043,57.7,3017,27.7,34943,62.1,33026,64,7569,84.8,14690,40.6,14686,40.7,14491,41.5,13951,42.2,9002,61.1,5558,73.4,4134,45.9,2967,53.4,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,7,7,7,7,7,7,7,7,67641,62457,10886,56302,51571,8925,6431,10.3,6320,11.2,6149,11.9,3344,37.5
03/01/2023,22113,9,Vermilion Parish,LA,96.9,26456,44.5,26427,47.5,25915,52.1,24490,55,6705,71.3,23397,39.3,23387,42,1555,14,22996,46.2,21832,49,6331,67.3,9484,40.5,9484,40.6,9451,41.1,9314,42.7,7400,58.3,4699,74.2,2571,34.7,1902,40.5,D,13,13,13,13,13,15,Metro,1,1,1,1,1,3,15,15,15,15,3,3,3,3,59511,55640,11119,49771,44521,9406,2562,4.6,2546,5.1,2512,5.6,1573,16.7
03/01/2023,19159,9,Ringgold County,IA,97.3,2817,57.6,2801,60.8,2716,64.6,2591,68.6,1117,92,2659,54.3,2645,57.4,208,25.1,2561,60.9,2437,64.5,1074,88.5,1887,71,1886,71.3,1866,72.9,1807,74.1,1445,82.3,967,90,1018,70.4,762,78.8,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,4894,4607,830,4206,3777,1214,764,16.6,751,17.9,741,19.6,531,43.7
